"V1","V2"
235.62,42.62
235.665,42.62
235.71,42.62
235.755,42.62
235.8,42.62
235.845,42.62
235.89,42.62
235.935,42.62
235.98,42.62
236.025,42.62
236.07,42.62
236.115,42.62
236.16,42.62
236.205,42.62
236.25,42.62
236.295,42.62
236.34,42.62
236.385,42.62
236.43,42.62
236.475,42.62
236.52,42.62
236.565,42.62
236.61,42.62
236.655,42.62
236.7,42.62
236.745,42.62
236.79,42.62
236.835,42.62
236.88,42.62
236.925,42.62
236.97,42.62
234,42.665
234.045,42.665
234.09,42.665
234.135,42.665
234.18,42.665
234.225,42.665
234.27,42.665
234.315,42.665
234.36,42.665
234.405,42.665
234.45,42.665
234.495,42.665
234.54,42.665
234.585,42.665
234.63,42.665
234.675,42.665
234.72,42.665
234.765,42.665
234.81,42.665
234.855,42.665
234.9,42.665
234.945,42.665
234.99,42.665
235.035,42.665
235.08,42.665
235.125,42.665
235.17,42.665
235.215,42.665
235.26,42.665
235.305,42.665
235.35,42.665
235.395,42.665
235.44,42.665
235.485,42.665
235.53,42.665
235.575,42.665
235.62,42.665
235.665,42.665
235.71,42.665
235.755,42.665
235.8,42.665
235.845,42.665
235.89,42.665
235.935,42.665
235.98,42.665
236.025,42.665
236.07,42.665
236.115,42.665
236.16,42.665
236.205,42.665
236.25,42.665
236.295,42.665
236.34,42.665
236.385,42.665
236.43,42.665
236.475,42.665
236.52,42.665
236.565,42.665
236.61,42.665
236.655,42.665
236.7,42.665
236.745,42.665
236.79,42.665
236.835,42.665
236.88,42.665
236.925,42.665
236.97,42.665
234,42.71
234.045,42.71
234.09,42.71
234.135,42.71
234.18,42.71
234.225,42.71
234.27,42.71
234.315,42.71
234.36,42.71
234.405,42.71
234.45,42.71
234.495,42.71
234.54,42.71
234.585,42.71
234.63,42.71
234.675,42.71
234.72,42.71
234.765,42.71
234.81,42.71
234.855,42.71
234.9,42.71
234.945,42.71
234.99,42.71
235.035,42.71
235.08,42.71
235.125,42.71
235.17,42.71
235.215,42.71
235.26,42.71
235.305,42.71
235.35,42.71
235.395,42.71
235.44,42.71
235.485,42.71
235.53,42.71
235.575,42.71
235.62,42.71
235.665,42.71
235.71,42.71
235.755,42.71
235.8,42.71
235.845,42.71
235.89,42.71
235.935,42.71
235.98,42.71
236.025,42.71
236.07,42.71
236.115,42.71
236.16,42.71
236.205,42.71
236.25,42.71
236.295,42.71
236.34,42.71
236.385,42.71
236.43,42.71
236.475,42.71
236.52,42.71
236.565,42.71
236.61,42.71
236.655,42.71
236.7,42.71
236.745,42.71
236.79,42.71
236.835,42.71
236.88,42.71
236.925,42.71
236.97,42.71
234,42.755
234.045,42.755
234.09,42.755
234.135,42.755
234.18,42.755
234.225,42.755
234.27,42.755
234.315,42.755
234.36,42.755
234.405,42.755
234.45,42.755
234.495,42.755
234.54,42.755
234.585,42.755
234.63,42.755
234.675,42.755
234.72,42.755
234.765,42.755
234.81,42.755
234.855,42.755
234.9,42.755
234.945,42.755
234.99,42.755
235.035,42.755
235.08,42.755
235.125,42.755
235.17,42.755
235.215,42.755
235.26,42.755
235.305,42.755
235.35,42.755
235.395,42.755
235.44,42.755
235.485,42.755
235.53,42.755
235.575,42.755
235.62,42.755
235.665,42.755
235.71,42.755
235.755,42.755
235.8,42.755
235.845,42.755
235.89,42.755
235.935,42.755
235.98,42.755
236.025,42.755
236.07,42.755
236.115,42.755
236.16,42.755
236.205,42.755
236.25,42.755
236.295,42.755
236.34,42.755
236.385,42.755
236.43,42.755
236.475,42.755
236.52,42.755
236.565,42.755
236.61,42.755
236.655,42.755
236.7,42.755
236.745,42.755
236.79,42.755
236.835,42.755
236.88,42.755
236.925,42.755
236.97,42.755
234,42.8
234.045,42.8
234.09,42.8
234.135,42.8
234.18,42.8
234.225,42.8
234.27,42.8
234.315,42.8
234.36,42.8
234.405,42.8
234.45,42.8
234.495,42.8
234.54,42.8
234.585,42.8
234.63,42.8
234.675,42.8
234.72,42.8
234.765,42.8
234.81,42.8
234.855,42.8
234.9,42.8
234.945,42.8
234.99,42.8
235.035,42.8
235.08,42.8
235.125,42.8
235.17,42.8
235.215,42.8
235.26,42.8
235.305,42.8
235.35,42.8
235.395,42.8
235.44,42.8
235.485,42.8
235.53,42.8
235.575,42.8
235.62,42.8
235.665,42.8
235.71,42.8
235.755,42.8
235.8,42.8
235.845,42.8
235.89,42.8
235.935,42.8
235.98,42.8
236.025,42.8
236.07,42.8
236.115,42.8
236.16,42.8
236.205,42.8
236.25,42.8
236.295,42.8
236.34,42.8
236.385,42.8
236.43,42.8
236.475,42.8
236.52,42.8
236.565,42.8
236.61,42.8
236.655,42.8
236.7,42.8
236.745,42.8
236.79,42.8
236.835,42.8
236.88,42.8
236.925,42.8
236.97,42.8
234,42.845
234.045,42.845
234.09,42.845
234.135,42.845
234.18,42.845
234.225,42.845
234.27,42.845
234.315,42.845
234.36,42.845
234.405,42.845
234.45,42.845
234.495,42.845
234.54,42.845
234.585,42.845
234.63,42.845
234.675,42.845
234.72,42.845
234.765,42.845
234.81,42.845
234.855,42.845
234.9,42.845
234.945,42.845
234.99,42.845
235.035,42.845
235.08,42.845
235.125,42.845
235.17,42.845
235.215,42.845
235.26,42.845
235.305,42.845
235.35,42.845
235.395,42.845
235.44,42.845
235.485,42.845
235.53,42.845
235.575,42.845
235.62,42.845
235.665,42.845
235.71,42.845
235.755,42.845
235.8,42.845
235.845,42.845
235.89,42.845
235.935,42.845
235.98,42.845
236.025,42.845
236.07,42.845
236.115,42.845
236.16,42.845
236.205,42.845
236.25,42.845
236.295,42.845
236.34,42.845
236.385,42.845
236.43,42.845
236.475,42.845
236.52,42.845
236.565,42.845
236.61,42.845
236.655,42.845
236.7,42.845
236.745,42.845
236.79,42.845
236.835,42.845
236.88,42.845
236.925,42.845
236.97,42.845
234,42.89
234.045,42.89
234.09,42.89
234.135,42.89
234.18,42.89
234.225,42.89
234.27,42.89
234.315,42.89
234.36,42.89
234.405,42.89
234.45,42.89
234.495,42.89
234.54,42.89
234.585,42.89
234.63,42.89
234.675,42.89
234.72,42.89
234.765,42.89
234.81,42.89
234.855,42.89
234.9,42.89
234.945,42.89
234.99,42.89
235.035,42.89
235.08,42.89
235.125,42.89
235.17,42.89
235.215,42.89
235.26,42.89
235.305,42.89
235.35,42.89
235.395,42.89
235.44,42.89
235.485,42.89
235.53,42.89
235.575,42.89
235.62,42.89
235.665,42.89
235.71,42.89
235.755,42.89
235.8,42.89
235.845,42.89
235.89,42.89
235.935,42.89
235.98,42.89
236.025,42.89
236.07,42.89
236.115,42.89
236.16,42.89
236.205,42.89
236.25,42.89
236.295,42.89
236.34,42.89
236.385,42.89
236.43,42.89
236.475,42.89
236.52,42.89
236.565,42.89
236.61,42.89
236.655,42.89
236.7,42.89
236.745,42.89
236.79,42.89
236.835,42.89
236.88,42.89
236.925,42.89
236.97,42.89
234,42.935
234.045,42.935
234.09,42.935
234.135,42.935
234.18,42.935
234.225,42.935
234.27,42.935
234.315,42.935
234.36,42.935
234.405,42.935
234.45,42.935
234.495,42.935
234.54,42.935
234.585,42.935
234.63,42.935
234.675,42.935
234.72,42.935
234.765,42.935
234.81,42.935
234.855,42.935
234.9,42.935
234.945,42.935
234.99,42.935
235.035,42.935
235.08,42.935
235.125,42.935
235.17,42.935
235.215,42.935
235.26,42.935
235.305,42.935
235.35,42.935
235.395,42.935
235.44,42.935
235.485,42.935
235.53,42.935
235.575,42.935
235.62,42.935
235.665,42.935
235.71,42.935
235.755,42.935
235.8,42.935
235.845,42.935
235.89,42.935
235.935,42.935
235.98,42.935
236.025,42.935
236.07,42.935
236.115,42.935
236.16,42.935
236.205,42.935
236.25,42.935
236.295,42.935
236.34,42.935
236.385,42.935
236.43,42.935
236.475,42.935
236.52,42.935
236.565,42.935
236.61,42.935
236.655,42.935
236.7,42.935
236.745,42.935
236.79,42.935
236.835,42.935
236.88,42.935
236.925,42.935
236.97,42.935
234,42.98
234.045,42.98
234.09,42.98
234.135,42.98
234.18,42.98
234.225,42.98
234.27,42.98
234.315,42.98
234.36,42.98
234.405,42.98
234.45,42.98
234.495,42.98
234.54,42.98
234.585,42.98
234.63,42.98
234.675,42.98
234.72,42.98
234.765,42.98
234.81,42.98
234.855,42.98
234.9,42.98
234.945,42.98
234.99,42.98
235.035,42.98
235.08,42.98
235.125,42.98
235.17,42.98
235.215,42.98
235.26,42.98
235.305,42.98
235.35,42.98
235.395,42.98
235.44,42.98
235.485,42.98
235.53,42.98
235.575,42.98
235.62,42.98
235.665,42.98
235.71,42.98
235.755,42.98
235.8,42.98
235.845,42.98
235.89,42.98
235.935,42.98
235.98,42.98
236.025,42.98
236.07,42.98
236.115,42.98
236.16,42.98
236.205,42.98
236.25,42.98
236.295,42.98
236.34,42.98
236.385,42.98
236.43,42.98
236.475,42.98
236.52,42.98
236.565,42.98
236.61,42.98
236.655,42.98
236.7,42.98
236.745,42.98
236.79,42.98
236.835,42.98
236.88,42.98
236.925,42.98
236.97,42.98
234,43.025
234.045,43.025
234.09,43.025
234.135,43.025
234.18,43.025
234.225,43.025
234.27,43.025
234.315,43.025
234.36,43.025
234.405,43.025
234.45,43.025
234.495,43.025
234.54,43.025
234.585,43.025
234.63,43.025
234.675,43.025
234.72,43.025
234.765,43.025
234.81,43.025
234.855,43.025
234.9,43.025
234.945,43.025
234.99,43.025
235.035,43.025
235.08,43.025
235.125,43.025
235.17,43.025
235.215,43.025
235.26,43.025
235.305,43.025
235.35,43.025
235.395,43.025
235.44,43.025
235.485,43.025
235.53,43.025
235.575,43.025
235.62,43.025
235.665,43.025
235.71,43.025
235.755,43.025
235.8,43.025
235.845,43.025
235.89,43.025
235.935,43.025
235.98,43.025
236.025,43.025
236.07,43.025
236.115,43.025
236.16,43.025
236.205,43.025
236.25,43.025
236.295,43.025
236.34,43.025
236.385,43.025
236.43,43.025
236.475,43.025
236.52,43.025
236.565,43.025
236.61,43.025
236.655,43.025
236.7,43.025
236.745,43.025
236.79,43.025
236.835,43.025
236.88,43.025
236.925,43.025
236.97,43.025
234,43.07
234.045,43.07
234.09,43.07
234.135,43.07
234.18,43.07
234.225,43.07
234.27,43.07
234.315,43.07
234.36,43.07
234.405,43.07
234.45,43.07
234.495,43.07
234.54,43.07
234.585,43.07
234.63,43.07
234.675,43.07
234.72,43.07
234.765,43.07
234.81,43.07
234.855,43.07
234.9,43.07
234.945,43.07
234.99,43.07
235.035,43.07
235.08,43.07
235.125,43.07
235.17,43.07
235.215,43.07
235.26,43.07
235.305,43.07
235.35,43.07
235.395,43.07
235.44,43.07
235.485,43.07
235.53,43.07
235.575,43.07
235.62,43.07
235.665,43.07
235.71,43.07
235.755,43.07
235.8,43.07
235.845,43.07
235.89,43.07
235.935,43.07
235.98,43.07
236.025,43.07
236.07,43.07
236.115,43.07
236.16,43.07
236.205,43.07
236.25,43.07
236.295,43.07
236.34,43.07
236.385,43.07
236.43,43.07
236.475,43.07
236.52,43.07
236.565,43.07
236.61,43.07
236.655,43.07
236.7,43.07
236.745,43.07
236.79,43.07
236.835,43.07
236.88,43.07
236.925,43.07
236.97,43.07
234,43.115
234.045,43.115
234.09,43.115
234.135,43.115
234.18,43.115
234.225,43.115
234.27,43.115
234.315,43.115
234.36,43.115
234.405,43.115
234.45,43.115
234.495,43.115
234.54,43.115
234.585,43.115
234.63,43.115
234.675,43.115
234.72,43.115
234.765,43.115
234.81,43.115
234.855,43.115
234.9,43.115
234.945,43.115
234.99,43.115
235.035,43.115
235.08,43.115
235.125,43.115
235.17,43.115
235.215,43.115
235.26,43.115
235.305,43.115
235.35,43.115
235.395,43.115
235.44,43.115
235.485,43.115
235.53,43.115
235.575,43.115
235.62,43.115
235.665,43.115
235.71,43.115
235.755,43.115
235.8,43.115
235.845,43.115
235.89,43.115
235.935,43.115
235.98,43.115
236.025,43.115
236.07,43.115
236.115,43.115
236.16,43.115
236.205,43.115
236.25,43.115
236.295,43.115
236.34,43.115
236.385,43.115
236.43,43.115
236.475,43.115
236.52,43.115
236.565,43.115
236.61,43.115
236.655,43.115
236.7,43.115
236.745,43.115
236.79,43.115
236.835,43.115
236.88,43.115
236.925,43.115
236.97,43.115
234,43.16
234.045,43.16
234.09,43.16
234.135,43.16
234.18,43.16
234.225,43.16
234.27,43.16
234.315,43.16
234.36,43.16
234.405,43.16
234.45,43.16
234.495,43.16
234.54,43.16
234.585,43.16
234.63,43.16
234.675,43.16
234.72,43.16
234.765,43.16
234.81,43.16
234.855,43.16
234.9,43.16
234.945,43.16
234.99,43.16
235.035,43.16
235.08,43.16
235.125,43.16
235.17,43.16
235.215,43.16
235.26,43.16
235.305,43.16
235.35,43.16
235.395,43.16
235.44,43.16
235.485,43.16
235.53,43.16
235.575,43.16
235.62,43.16
235.665,43.16
235.71,43.16
235.755,43.16
235.8,43.16
235.845,43.16
235.89,43.16
235.935,43.16
235.98,43.16
236.025,43.16
236.07,43.16
236.115,43.16
236.16,43.16
236.205,43.16
236.25,43.16
236.295,43.16
236.34,43.16
236.385,43.16
236.43,43.16
236.475,43.16
236.52,43.16
236.565,43.16
236.61,43.16
236.655,43.16
236.7,43.16
236.745,43.16
236.79,43.16
236.835,43.16
236.88,43.16
236.925,43.16
236.97,43.16
234,43.205
234.045,43.205
234.09,43.205
234.135,43.205
234.18,43.205
234.225,43.205
234.27,43.205
234.315,43.205
234.36,43.205
234.405,43.205
234.45,43.205
234.495,43.205
234.54,43.205
234.585,43.205
234.63,43.205
234.675,43.205
234.72,43.205
234.765,43.205
234.81,43.205
234.855,43.205
234.9,43.205
234.945,43.205
234.99,43.205
235.035,43.205
235.08,43.205
235.125,43.205
235.17,43.205
235.215,43.205
235.26,43.205
235.305,43.205
235.35,43.205
235.395,43.205
235.44,43.205
235.485,43.205
235.53,43.205
235.575,43.205
235.62,43.205
235.665,43.205
235.71,43.205
235.755,43.205
235.8,43.205
235.845,43.205
235.89,43.205
235.935,43.205
235.98,43.205
236.025,43.205
236.07,43.205
236.115,43.205
236.16,43.205
236.205,43.205
236.25,43.205
236.295,43.205
236.34,43.205
236.385,43.205
236.43,43.205
236.475,43.205
236.52,43.205
236.565,43.205
236.61,43.205
236.655,43.205
236.7,43.205
236.745,43.205
236.79,43.205
236.835,43.205
236.88,43.205
236.925,43.205
236.97,43.205
234,43.25
234.045,43.25
234.09,43.25
234.135,43.25
234.18,43.25
234.225,43.25
234.27,43.25
234.315,43.25
234.36,43.25
234.405,43.25
234.45,43.25
234.495,43.25
234.54,43.25
234.585,43.25
234.63,43.25
234.675,43.25
234.72,43.25
234.765,43.25
234.81,43.25
234.855,43.25
234.9,43.25
234.945,43.25
234.99,43.25
235.035,43.25
235.08,43.25
235.125,43.25
235.17,43.25
235.215,43.25
235.26,43.25
235.305,43.25
235.35,43.25
235.395,43.25
235.44,43.25
235.485,43.25
235.53,43.25
235.575,43.25
235.62,43.25
235.665,43.25
235.71,43.25
235.755,43.25
235.8,43.25
235.845,43.25
235.89,43.25
235.935,43.25
235.98,43.25
236.025,43.25
236.07,43.25
236.115,43.25
236.16,43.25
236.205,43.25
236.25,43.25
236.295,43.25
236.34,43.25
236.385,43.25
236.43,43.25
236.475,43.25
236.52,43.25
236.565,43.25
236.61,43.25
236.655,43.25
236.7,43.25
236.745,43.25
236.79,43.25
236.835,43.25
236.88,43.25
236.925,43.25
236.97,43.25
234,43.295
234.045,43.295
234.09,43.295
234.135,43.295
234.18,43.295
234.225,43.295
234.27,43.295
234.315,43.295
234.36,43.295
234.405,43.295
234.45,43.295
234.495,43.295
234.54,43.295
234.585,43.295
234.63,43.295
234.675,43.295
234.72,43.295
234.765,43.295
234.81,43.295
234.855,43.295
234.9,43.295
234.945,43.295
234.99,43.295
235.035,43.295
235.08,43.295
235.125,43.295
235.17,43.295
235.215,43.295
235.26,43.295
235.305,43.295
235.35,43.295
235.395,43.295
235.44,43.295
235.485,43.295
235.53,43.295
235.575,43.295
235.62,43.295
235.665,43.295
235.71,43.295
235.755,43.295
235.8,43.295
235.845,43.295
235.89,43.295
235.935,43.295
235.98,43.295
236.025,43.295
236.07,43.295
236.115,43.295
236.16,43.295
236.205,43.295
236.25,43.295
236.295,43.295
236.34,43.295
236.385,43.295
236.43,43.295
236.475,43.295
236.52,43.295
236.565,43.295
236.61,43.295
236.655,43.295
236.7,43.295
236.745,43.295
236.79,43.295
236.835,43.295
236.88,43.295
236.925,43.295
236.97,43.295
234,43.34
234.045,43.34
234.09,43.34
234.135,43.34
234.18,43.34
234.225,43.34
234.27,43.34
234.315,43.34
234.36,43.34
234.405,43.34
234.45,43.34
234.495,43.34
234.54,43.34
234.585,43.34
234.63,43.34
234.675,43.34
234.72,43.34
234.765,43.34
234.81,43.34
234.855,43.34
234.9,43.34
234.945,43.34
234.99,43.34
235.035,43.34
235.08,43.34
235.125,43.34
235.17,43.34
235.215,43.34
235.26,43.34
235.305,43.34
235.35,43.34
235.395,43.34
235.44,43.34
235.485,43.34
235.53,43.34
235.575,43.34
235.62,43.34
235.665,43.34
235.71,43.34
235.755,43.34
235.8,43.34
235.845,43.34
235.89,43.34
235.935,43.34
235.98,43.34
236.025,43.34
236.07,43.34
236.115,43.34
236.16,43.34
236.205,43.34
236.25,43.34
236.295,43.34
236.34,43.34
236.385,43.34
236.43,43.34
236.475,43.34
236.52,43.34
236.565,43.34
236.61,43.34
236.655,43.34
236.7,43.34
236.745,43.34
236.79,43.34
236.835,43.34
236.88,43.34
236.925,43.34
236.97,43.34
234,43.385
234.045,43.385
234.09,43.385
234.135,43.385
234.18,43.385
234.225,43.385
234.27,43.385
234.315,43.385
234.36,43.385
234.405,43.385
234.45,43.385
234.495,43.385
234.54,43.385
234.585,43.385
234.63,43.385
234.675,43.385
234.72,43.385
234.765,43.385
234.81,43.385
234.855,43.385
234.9,43.385
234.945,43.385
234.99,43.385
235.035,43.385
235.08,43.385
235.125,43.385
235.17,43.385
235.215,43.385
235.26,43.385
235.305,43.385
235.35,43.385
235.395,43.385
235.44,43.385
235.485,43.385
235.53,43.385
235.575,43.385
235.62,43.385
235.665,43.385
235.71,43.385
235.755,43.385
235.8,43.385
235.845,43.385
235.89,43.385
235.935,43.385
235.98,43.385
236.025,43.385
236.07,43.385
236.115,43.385
236.16,43.385
236.205,43.385
236.25,43.385
236.295,43.385
236.34,43.385
236.385,43.385
236.43,43.385
236.475,43.385
236.52,43.385
236.565,43.385
236.61,43.385
236.655,43.385
236.7,43.385
236.745,43.385
236.79,43.385
236.835,43.385
236.88,43.385
236.925,43.385
236.97,43.385
234,43.43
234.045,43.43
234.09,43.43
234.135,43.43
234.18,43.43
234.225,43.43
234.27,43.43
234.315,43.43
234.36,43.43
234.405,43.43
234.45,43.43
234.495,43.43
234.54,43.43
234.585,43.43
234.63,43.43
234.675,43.43
234.72,43.43
234.765,43.43
234.81,43.43
234.855,43.43
234.9,43.43
234.945,43.43
234.99,43.43
235.035,43.43
235.08,43.43
235.125,43.43
235.17,43.43
235.215,43.43
235.26,43.43
235.305,43.43
235.35,43.43
235.395,43.43
235.44,43.43
235.485,43.43
235.53,43.43
235.575,43.43
235.62,43.43
235.665,43.43
235.71,43.43
235.755,43.43
235.8,43.43
235.845,43.43
235.89,43.43
235.935,43.43
235.98,43.43
236.025,43.43
236.07,43.43
236.115,43.43
236.16,43.43
236.205,43.43
236.25,43.43
236.295,43.43
236.34,43.43
236.385,43.43
236.43,43.43
236.475,43.43
236.52,43.43
236.565,43.43
236.61,43.43
236.655,43.43
236.7,43.43
236.745,43.43
236.79,43.43
236.835,43.43
236.88,43.43
236.925,43.43
236.97,43.43
234,43.475
234.045,43.475
234.09,43.475
234.135,43.475
234.18,43.475
234.225,43.475
234.27,43.475
234.315,43.475
234.36,43.475
234.405,43.475
234.45,43.475
234.495,43.475
234.54,43.475
234.585,43.475
234.63,43.475
234.675,43.475
234.72,43.475
234.765,43.475
234.81,43.475
234.855,43.475
234.9,43.475
234.945,43.475
234.99,43.475
235.035,43.475
235.08,43.475
235.125,43.475
235.17,43.475
235.215,43.475
235.26,43.475
235.305,43.475
235.35,43.475
235.395,43.475
235.44,43.475
235.485,43.475
235.53,43.475
235.575,43.475
235.62,43.475
235.665,43.475
235.71,43.475
235.755,43.475
235.8,43.475
235.845,43.475
235.89,43.475
235.935,43.475
235.98,43.475
236.025,43.475
236.07,43.475
236.115,43.475
236.16,43.475
236.205,43.475
236.25,43.475
236.295,43.475
236.34,43.475
236.385,43.475
236.43,43.475
236.475,43.475
236.52,43.475
236.565,43.475
236.61,43.475
236.655,43.475
236.7,43.475
236.745,43.475
236.79,43.475
236.835,43.475
236.88,43.475
236.925,43.475
236.97,43.475
234,43.52
234.045,43.52
234.09,43.52
234.135,43.52
234.18,43.52
234.225,43.52
234.27,43.52
234.315,43.52
234.36,43.52
234.405,43.52
234.45,43.52
234.495,43.52
234.54,43.52
234.585,43.52
234.63,43.52
234.675,43.52
234.72,43.52
234.765,43.52
234.81,43.52
234.855,43.52
234.9,43.52
234.945,43.52
234.99,43.52
235.035,43.52
235.08,43.52
235.125,43.52
235.17,43.52
235.215,43.52
235.26,43.52
235.305,43.52
235.35,43.52
235.395,43.52
235.44,43.52
235.485,43.52
235.53,43.52
235.575,43.52
235.62,43.52
235.665,43.52
235.71,43.52
235.755,43.52
235.8,43.52
235.845,43.52
235.89,43.52
235.935,43.52
235.98,43.52
236.025,43.52
236.07,43.52
236.115,43.52
236.16,43.52
236.205,43.52
236.25,43.52
236.295,43.52
236.34,43.52
236.385,43.52
236.43,43.52
236.475,43.52
236.52,43.52
236.565,43.52
236.61,43.52
236.655,43.52
236.7,43.52
236.745,43.52
236.79,43.52
236.835,43.52
236.88,43.52
236.925,43.52
236.97,43.52
234,43.565
234.045,43.565
234.09,43.565
234.135,43.565
234.18,43.565
234.225,43.565
234.27,43.565
234.315,43.565
234.36,43.565
234.405,43.565
234.45,43.565
234.495,43.565
234.54,43.565
234.585,43.565
234.63,43.565
234.675,43.565
234.72,43.565
234.765,43.565
234.81,43.565
234.855,43.565
234.9,43.565
234.945,43.565
234.99,43.565
235.035,43.565
235.08,43.565
235.125,43.565
235.17,43.565
235.215,43.565
235.26,43.565
235.305,43.565
235.35,43.565
235.395,43.565
235.44,43.565
235.485,43.565
235.53,43.565
235.575,43.565
235.62,43.565
235.665,43.565
235.71,43.565
235.755,43.565
235.8,43.565
235.845,43.565
235.89,43.565
235.935,43.565
235.98,43.565
236.025,43.565
236.07,43.565
236.115,43.565
236.16,43.565
236.205,43.565
236.25,43.565
236.295,43.565
236.34,43.565
236.385,43.565
236.43,43.565
236.475,43.565
236.52,43.565
236.565,43.565
236.61,43.565
236.655,43.565
236.7,43.565
236.745,43.565
236.79,43.565
236.835,43.565
236.88,43.565
236.925,43.565
236.97,43.565
234,43.61
234.045,43.61
234.09,43.61
234.135,43.61
234.18,43.61
234.225,43.61
234.27,43.61
234.315,43.61
234.36,43.61
234.405,43.61
234.45,43.61
234.495,43.61
234.54,43.61
234.585,43.61
234.63,43.61
234.675,43.61
234.72,43.61
234.765,43.61
234.81,43.61
234.855,43.61
234.9,43.61
234.945,43.61
234.99,43.61
235.035,43.61
235.08,43.61
235.125,43.61
235.17,43.61
235.215,43.61
235.26,43.61
235.305,43.61
235.35,43.61
235.395,43.61
235.44,43.61
235.485,43.61
235.53,43.61
235.575,43.61
235.62,43.61
235.665,43.61
235.71,43.61
235.755,43.61
235.8,43.61
235.845,43.61
235.89,43.61
235.935,43.61
235.98,43.61
236.025,43.61
236.07,43.61
236.115,43.61
236.16,43.61
236.205,43.61
236.25,43.61
236.295,43.61
236.34,43.61
236.385,43.61
236.43,43.61
236.475,43.61
236.52,43.61
236.565,43.61
236.61,43.61
236.655,43.61
236.7,43.61
236.745,43.61
236.79,43.61
236.835,43.61
236.88,43.61
236.925,43.61
236.97,43.61
234,43.655
234.045,43.655
234.09,43.655
234.135,43.655
234.18,43.655
234.225,43.655
234.27,43.655
234.315,43.655
234.36,43.655
234.405,43.655
234.45,43.655
234.495,43.655
234.54,43.655
234.585,43.655
234.63,43.655
234.675,43.655
234.72,43.655
234.765,43.655
234.81,43.655
234.855,43.655
234.9,43.655
234.945,43.655
234.99,43.655
235.035,43.655
235.08,43.655
235.125,43.655
235.17,43.655
235.215,43.655
235.26,43.655
235.305,43.655
235.35,43.655
235.395,43.655
235.44,43.655
235.485,43.655
235.53,43.655
235.575,43.655
235.62,43.655
235.665,43.655
235.71,43.655
235.755,43.655
235.8,43.655
235.845,43.655
235.89,43.655
235.935,43.655
235.98,43.655
236.025,43.655
236.07,43.655
236.115,43.655
236.16,43.655
236.205,43.655
236.25,43.655
236.295,43.655
236.34,43.655
236.385,43.655
236.43,43.655
236.475,43.655
236.52,43.655
236.565,43.655
236.61,43.655
236.655,43.655
236.7,43.655
236.745,43.655
236.79,43.655
236.835,43.655
236.88,43.655
236.925,43.655
236.97,43.655
234,43.7
234.045,43.7
234.09,43.7
234.135,43.7
234.18,43.7
234.225,43.7
234.27,43.7
234.315,43.7
234.36,43.7
234.405,43.7
234.45,43.7
234.495,43.7
234.54,43.7
234.585,43.7
234.63,43.7
234.675,43.7
234.72,43.7
234.765,43.7
234.81,43.7
234.855,43.7
234.9,43.7
234.945,43.7
234.99,43.7
235.035,43.7
235.08,43.7
235.125,43.7
235.17,43.7
235.215,43.7
235.26,43.7
235.305,43.7
235.35,43.7
235.395,43.7
235.44,43.7
235.485,43.7
235.53,43.7
235.575,43.7
235.62,43.7
235.665,43.7
235.71,43.7
235.755,43.7
235.8,43.7
235.845,43.7
235.89,43.7
235.935,43.7
235.98,43.7
236.025,43.7
236.07,43.7
236.115,43.7
236.16,43.7
236.205,43.7
236.25,43.7
236.295,43.7
236.34,43.7
236.385,43.7
236.43,43.7
236.475,43.7
236.52,43.7
236.565,43.7
236.61,43.7
236.655,43.7
236.7,43.7
236.745,43.7
236.79,43.7
236.835,43.7
236.88,43.7
236.925,43.7
236.97,43.7
234,43.745
234.045,43.745
234.09,43.745
234.135,43.745
234.18,43.745
234.225,43.745
234.27,43.745
234.315,43.745
234.36,43.745
234.405,43.745
234.45,43.745
234.495,43.745
234.54,43.745
234.585,43.745
234.63,43.745
234.675,43.745
234.72,43.745
234.765,43.745
234.81,43.745
234.855,43.745
234.9,43.745
234.945,43.745
234.99,43.745
235.035,43.745
235.08,43.745
235.125,43.745
235.17,43.745
235.215,43.745
235.26,43.745
235.305,43.745
235.35,43.745
235.395,43.745
235.44,43.745
235.485,43.745
235.53,43.745
235.575,43.745
235.62,43.745
235.665,43.745
235.71,43.745
235.755,43.745
235.8,43.745
235.845,43.745
235.89,43.745
235.935,43.745
235.98,43.745
236.025,43.745
236.07,43.745
236.115,43.745
236.16,43.745
236.205,43.745
236.25,43.745
236.295,43.745
236.34,43.745
236.385,43.745
236.43,43.745
236.475,43.745
236.52,43.745
236.565,43.745
236.61,43.745
236.655,43.745
236.7,43.745
236.745,43.745
236.79,43.745
236.835,43.745
236.88,43.745
236.925,43.745
236.97,43.745
234,43.79
234.045,43.79
234.09,43.79
234.135,43.79
234.18,43.79
234.225,43.79
234.27,43.79
234.315,43.79
234.36,43.79
234.405,43.79
234.45,43.79
234.495,43.79
234.54,43.79
234.585,43.79
234.63,43.79
234.675,43.79
234.72,43.79
234.765,43.79
234.81,43.79
234.855,43.79
234.9,43.79
234.945,43.79
234.99,43.79
235.035,43.79
235.08,43.79
235.125,43.79
235.17,43.79
235.215,43.79
235.26,43.79
235.305,43.79
235.35,43.79
235.395,43.79
235.44,43.79
235.485,43.79
235.53,43.79
235.575,43.79
235.62,43.79
235.665,43.79
235.71,43.79
235.755,43.79
235.8,43.79
235.845,43.79
235.89,43.79
235.935,43.79
235.98,43.79
236.025,43.79
236.07,43.79
236.115,43.79
236.16,43.79
